TF	target
AC233950.1_FG002	GRMZM2G171333
AC233950.1_FG002	GRMZM2G171365
AC233950.1_FG002	GRMZM2G171370
AC233950.1_FG002	GRMZM2G171376
AC233950.1_FG002	GRMZM2G171395
AC233950.1_FG002	GRMZM2G171406
AC233950.1_FG002	GRMZM2G171408
AC233950.1_FG002	GRMZM2G171428
AC233950.1_FG002	GRMZM2G171435
AC233950.1_FG002	GRMZM2G171440
AC233950.1_FG002	GRMZM2G171468
AC233950.1_FG002	GRMZM2G171548
AC233950.1_FG002	GRMZM2G171622
AC233950.1_FG002	GRMZM2G171650
AC233950.1_FG002	GRMZM2G171677
AC233950.1_FG002	GRMZM2G171752
AC233950.1_FG002	GRMZM2G171852
AC233950.1_FG002	GRMZM2G172065
AC233950.1_FG002	GRMZM2G172158
AC233950.1_FG002	GRMZM2G172159
AC233950.1_FG002	GRMZM2G172230
AC233950.1_FG002	GRMZM2G172320
AC233950.1_FG002	GRMZM2G172485
AC233950.1_FG002	GRMZM2G172621
AC233950.1_FG002	GRMZM2G172657
AC233950.1_FG002	GRMZM2G172900
AC233950.1_FG002	GRMZM2G172904
AC233950.1_FG002	GRMZM2G172932
AC233950.1_FG002	GRMZM2G172936
AC233950.1_FG002	GRMZM2G173067
AC233950.1_FG002	GRMZM2G173124
AC233950.1_FG002	GRMZM2G173377
AC233950.1_FG002	GRMZM2G173428
AC233950.1_FG002	GRMZM2G173429
AC233950.1_FG002	GRMZM2G173579
AC233950.1_FG002	GRMZM2G173615
AC233950.1_FG002	GRMZM2G173630
AC233950.1_FG002	GRMZM2G173759
AC233950.1_FG002	GRMZM2G173965
AC233950.1_FG002	GRMZM2G174347
AC233950.1_FG002	GRMZM2G174680
AC233950.1_FG002	GRMZM2G174785
AC233950.1_FG002	GRMZM2G174792
AC233950.1_FG002	GRMZM2G174799
AC233950.1_FG002	GRMZM2G174917
AC233950.1_FG002	GRMZM2G174926
AC233950.1_FG002	GRMZM2G174949
AC233950.1_FG002	GRMZM2G175082
AC233950.1_FG002	GRMZM2G175137
AC233950.1_FG002	GRMZM2G175150
AC233950.1_FG002	GRMZM2G175177
AC233950.1_FG002	GRMZM2G175453
AC233950.1_FG002	GRMZM2G175563
AC233950.1_FG002	GRMZM2G175642
AC233950.1_FG002	GRMZM2G175661
AC233950.1_FG002	GRMZM2G175779
AC233950.1_FG002	GRMZM2G175782
AC233950.1_FG002	GRMZM2G175805
AC233950.1_FG002	GRMZM2G175816
AC233950.1_FG002	GRMZM2G175860
AC233950.1_FG002	GRMZM2G175989
AC233950.1_FG002	GRMZM2G175995
AC233950.1_FG002	GRMZM2G176029
AC233950.1_FG002	GRMZM2G176117
AC233950.1_FG002	GRMZM2G176133
AC233950.1_FG002	GRMZM2G176209
AC233950.1_FG002	GRMZM2G176217
AC233950.1_FG002	GRMZM2G176253
AC233950.1_FG002	GRMZM2G176352
AC233950.1_FG002	GRMZM2G176394
AC233950.1_FG002	GRMZM2G176396
AC233950.1_FG002	GRMZM2G176474
AC233950.1_FG002	GRMZM2G176486
AC233950.1_FG002	GRMZM2G176519
AC233950.1_FG002	GRMZM2G176548
AC233950.1_FG002	GRMZM2G176558
AC233950.1_FG002	GRMZM2G176630
AC233950.1_FG002	GRMZM2G176638
AC233950.1_FG002	GRMZM2G176647
AC233950.1_FG002	GRMZM2G176662
AC233950.1_FG002	GRMZM2G176774
AC233950.1_FG002	GRMZM2G176820
AC233950.1_FG002	GRMZM2G176841
AC233950.1_FG002	GRMZM2G177046
AC233950.1_FG002	GRMZM2G177077
AC233950.1_FG002	GRMZM2G177110
AC233950.1_FG002	GRMZM2G177145
AC233950.1_FG002	GRMZM2G177203
AC233950.1_FG002	GRMZM2G177218
AC233950.1_FG002	GRMZM2G177227
AC233950.1_FG002	GRMZM2G177242
AC233950.1_FG002	GRMZM2G177244
AC233950.1_FG002	GRMZM2G177510
AC233950.1_FG002	GRMZM2G177631
AC233950.1_FG002	GRMZM2G177923
AC233950.1_FG002	GRMZM2G177928
AC233950.1_FG002	GRMZM2G177929
AC233950.1_FG002	GRMZM2G177937
AC233950.1_FG002	GRMZM2G177974
AC233950.1_FG002	GRMZM2G178025
AC233950.1_FG002	GRMZM2G178046
AC233950.1_FG002	GRMZM2G178062
AC233950.1_FG002	GRMZM2G178182
AC233950.1_FG002	GRMZM2G178239
AC233950.1_FG002	GRMZM2G178261
AC233950.1_FG002	GRMZM2G178509
AC233950.1_FG002	GRMZM2G178517
AC233950.1_FG002	GRMZM2G178576
AC233950.1_FG002	GRMZM2G178595
AC233950.1_FG002	GRMZM2G178756
AC233950.1_FG002	GRMZM2G178797
AC233950.1_FG002	GRMZM2G178829
AC233950.1_FG002	GRMZM2G178839
AC233950.1_FG002	GRMZM2G178852
AC233950.1_FG002	GRMZM2G178886
AC233950.1_FG002	GRMZM2G178910
AC233950.1_FG002	GRMZM2G178958
AC233950.1_FG002	GRMZM2G179097
AC233950.1_FG002	GRMZM2G179146
AC233950.1_FG002	GRMZM2G179264
AC233950.1_FG002	GRMZM2G179274
AC233950.1_FG002	GRMZM2G179329
AC233950.1_FG002	GRMZM2G179336
AC233950.1_FG002	GRMZM2G179351
AC233950.1_FG002	GRMZM2G179638
AC233950.1_FG002	GRMZM2G179639
AC233950.1_FG002	GRMZM2G179696
AC233950.1_FG002	GRMZM2G179703
AC233950.1_FG002	GRMZM2G179761
AC233950.1_FG002	GRMZM2G179768
AC233950.1_FG002	GRMZM2G179777
AC233950.1_FG002	GRMZM2G179779
AC233950.1_FG002	GRMZM2G179885
AC233950.1_FG002	GRMZM2G180023
AC233950.1_FG002	GRMZM2G180044
AC233950.1_FG002	GRMZM2G180418
AC233950.1_FG002	GRMZM2G180419
AC233950.1_FG002	GRMZM2G180430
AC233950.1_FG002	GRMZM2G180435
AC233950.1_FG002	GRMZM2G180471
AC233950.1_FG002	GRMZM2G180490
AC233950.1_FG002	GRMZM2G180555
AC233950.1_FG002	GRMZM2G180596
AC233950.1_FG002	GRMZM2G180625
AC233950.1_FG002	GRMZM2G180659
AC233950.1_FG002	GRMZM2G180732
AC233950.1_FG002	GRMZM2G180916
AC233950.1_FG002	GRMZM2G181000
AC233950.1_FG002	GRMZM2G181002
AC233950.1_FG002	GRMZM2G181104
AC233950.1_FG002	GRMZM2G181111
AC233950.1_FG002	GRMZM2G181219
AC233950.1_FG002	GRMZM2G181231
AC233950.1_FG002	GRMZM2G181266
AC233950.1_FG002	GRMZM2G181484
AC233950.1_FG002	GRMZM2G181568
AC233950.1_FG002	GRMZM2G181605
AC233950.1_FG002	GRMZM2G181607
AC233950.1_FG002	GRMZM2G181637
AC233950.1_FG002	GRMZM2G300125
AC233950.1_FG002	GRMZM2G300133
AC233950.1_FG002	GRMZM2G300135
AC233950.1_FG002	GRMZM2G300965
AC233950.1_FG002	GRMZM2G301585
AC233950.1_FG002	GRMZM2G301860
AC233950.1_FG002	GRMZM2G301885
AC233950.1_FG002	GRMZM2G302160
AC233950.1_FG002	GRMZM2G302245
AC233950.1_FG002	GRMZM2G302259
AC233950.1_FG002	GRMZM2G302549
AC233950.1_FG002	GRMZM2G303149
AC233950.1_FG002	GRMZM2G303157
AC233950.1_FG002	GRMZM2G303168
AC233950.1_FG002	GRMZM2G303810
AC233950.1_FG002	GRMZM2G303915
AC233950.1_FG002	GRMZM2G303964
AC233950.1_FG002	GRMZM2G304010
AC233950.1_FG002	GRMZM2G304091
AC233950.1_FG002	GRMZM2G304121
AC233950.1_FG002	GRMZM2G304362
AC233950.1_FG002	GRMZM2G304378
AC233950.1_FG002	GRMZM2G304617
AC233950.1_FG002	GRMZM2G304926
AC233950.1_FG002	GRMZM2G305066
AC233950.1_FG002	GRMZM2G305280
AC233950.1_FG002	GRMZM2G305311
AC233950.1_FG002	GRMZM2G305439
AC233950.1_FG002	GRMZM2G305446
AC233950.1_FG002	GRMZM2G305834
AC233950.1_FG002	GRMZM2G305856
AC233950.1_FG002	GRMZM2G305900
AC233950.1_FG002	GRMZM2G306806
AC233950.1_FG002	GRMZM2G306851
AC233950.1_FG002	GRMZM2G307119
AC233950.1_FG002	GRMZM2G307567
AC233950.1_FG002	GRMZM2G307588
AC233950.1_FG002	GRMZM2G307992
AC233950.1_FG002	GRMZM2G308570
AC233950.1_FG002	GRMZM2G308595
AC233950.1_FG002	GRMZM2G308615
AC233950.1_FG002	GRMZM2G308707
AC233950.1_FG002	GRMZM2G308944
AC233950.1_FG002	GRMZM2G309517
AC233950.1_FG002	GRMZM2G310283
AC233950.1_FG002	GRMZM2G310368
AC233950.1_FG002	GRMZM2G310548
AC233950.1_FG002	GRMZM2G311162
AC233950.1_FG002	GRMZM2G311187
AC233950.1_FG002	GRMZM2G311220
AC233950.1_FG002	GRMZM2G311328
AC233950.1_FG002	GRMZM2G311665
AC233950.1_FG002	GRMZM2G311680
AC233950.1_FG002	GRMZM2G311898
AC233950.1_FG002	GRMZM2G312375
AC233950.1_FG002	GRMZM2G312954
AC233950.1_FG002	GRMZM2G313934
AC233950.1_FG002	GRMZM2G314171
AC233950.1_FG002	GRMZM2G314273
AC233950.1_FG002	GRMZM2G314955
AC233950.1_FG002	GRMZM2G315176
AC233950.1_FG002	GRMZM2G315199
AC233950.1_FG002	GRMZM2G315279
AC233950.1_FG002	GRMZM2G315769
AC233950.1_FG002	GRMZM2G316148
AC233950.1_FG002	GRMZM2G316366
AC233950.1_FG002	GRMZM2G317330
AC233950.1_FG002	GRMZM2G317426
AC233950.1_FG002	GRMZM2G317450
AC233950.1_FG002	GRMZM2G317451
AC233950.1_FG002	GRMZM2G317770
AC233950.1_FG002	GRMZM2G318180
AC233950.1_FG002	GRMZM2G318220
AC233950.1_FG002	GRMZM2G318408
AC233950.1_FG002	GRMZM2G318635
AC233950.1_FG002	GRMZM2G318662
AC233950.1_FG002	GRMZM2G318794
AC233950.1_FG002	GRMZM2G318803
AC233950.1_FG002	GRMZM2G318843
AC233950.1_FG002	GRMZM2G319022
AC233950.1_FG002	GRMZM2G319130
AC233950.1_FG002	GRMZM2G319187
AC233950.1_FG002	GRMZM2G319357
AC233950.1_FG002	GRMZM2G319445
AC233950.1_FG002	GRMZM2G320099
AC233950.1_FG002	GRMZM2G320111
AC233950.1_FG002	GRMZM2G320117
AC233950.1_FG002	GRMZM2G320298
AC233950.1_FG002	GRMZM2G320399
AC233950.1_FG002	GRMZM2G320506
AC233950.1_FG002	GRMZM2G320521
AC233950.1_FG002	GRMZM2G320549
AC233950.1_FG002	GRMZM2G320723
AC233950.1_FG002	GRMZM2G321041
AC233950.1_FG002	GRMZM2G321076
AC233950.1_FG002	GRMZM2G321747
AC233950.1_FG002	GRMZM2G321810
AC233950.1_FG002	GRMZM2G321839
AC233950.1_FG002	GRMZM2G322024
AC233950.1_FG002	GRMZM2G322641
AC233950.1_FG002	GRMZM2G322672
AC233950.1_FG002	GRMZM2G322817
AC233950.1_FG002	GRMZM2G323013
AC233950.1_FG002	GRMZM2G323024
AC233950.1_FG002	GRMZM2G323479
AC233950.1_FG002	GRMZM2G323672
AC233950.1_FG002	GRMZM2G323943
AC233950.1_FG002	GRMZM2G324467
AC233950.1_FG002	GRMZM2G324478
AC233950.1_FG002	GRMZM2G324806
AC233950.1_FG002	GRMZM2G325008
AC233950.1_FG002	GRMZM2G325462
AC233950.1_FG002	GRMZM2G325513
AC233950.1_FG002	GRMZM2G325575
AC233950.1_FG002	GRMZM2G325850
AC233950.1_FG002	GRMZM2G326472
AC233950.1_FG002	GRMZM2G326788
AC233950.1_FG002	GRMZM2G327266
AC233950.1_FG002	GRMZM2G327406
AC233950.1_FG002	GRMZM2G327459
AC233950.1_FG002	GRMZM2G327635
AC233950.1_FG002	GRMZM2G327907
AC233950.1_FG002	GRMZM2G328593
AC233950.1_FG002	GRMZM2G329047
AC233950.1_FG002	GRMZM2G329069
AC233950.1_FG002	GRMZM2G329073
AC233950.1_FG002	GRMZM2G329229
AC233950.1_FG002	GRMZM2G329293
AC233950.1_FG002	GRMZM2G330049
AC233950.1_FG002	GRMZM2G330159
AC233950.1_FG002	GRMZM2G330384
AC233950.1_FG002	GRMZM2G330424
AC233950.1_FG002	GRMZM2G330698
AC233950.1_FG002	GRMZM2G330772
AC233950.1_FG002	GRMZM2G331764
AC233950.1_FG002	GRMZM2G331770
AC233950.1_FG002	GRMZM2G331811
AC233950.1_FG002	GRMZM2G331964
AC233950.1_FG002	GRMZM2G333049
AC233950.1_FG002	GRMZM2G333069
AC233950.1_FG002	GRMZM2G333454
AC233950.1_FG002	GRMZM2G333916
AC233950.1_FG002	GRMZM2G333997
AC233950.1_FG002	GRMZM2G334041
AC233950.1_FG002	GRMZM2G334084
AC233950.1_FG002	GRMZM2G334165
AC233950.1_FG002	GRMZM2G334584
AC233950.1_FG002	GRMZM2G334660
AC233950.1_FG002	GRMZM2G335052
AC233950.1_FG002	GRMZM2G335377
AC233950.1_FG002	GRMZM2G335738
AC233950.1_FG002	GRMZM2G335978
AC233950.1_FG002	GRMZM2G336533
AC233950.1_FG002	GRMZM2G336766
AC233950.1_FG002	GRMZM2G336888
AC233950.1_FG002	GRMZM2G336902
AC233950.1_FG002	GRMZM2G336962
AC233950.1_FG002	GRMZM2G337229
AC233950.1_FG002	GRMZM2G337581
AC233950.1_FG002	GRMZM2G337819
AC233950.1_FG002	GRMZM2G338539
AC233950.1_FG002	GRMZM2G338693
AC233950.1_FG002	GRMZM2G339327
AC233950.1_FG002	GRMZM2G339540
AC233950.1_FG002	GRMZM2G339699
AC233950.1_FG002	GRMZM2G339736
AC233950.1_FG002	GRMZM2G339751
AC233950.1_FG002	GRMZM2G339848
AC233950.1_FG002	GRMZM2G340065
AC233950.1_FG002	GRMZM2G340084
AC233950.1_FG002	GRMZM2G340286
AC233950.1_FG002	GRMZM2G340359
AC233950.1_FG002	GRMZM2G340807
AC233950.1_FG002	GRMZM2G341159
AC233950.1_FG002	GRMZM2G341166
AC233950.1_FG002	GRMZM2G341934
AC233950.1_FG002	GRMZM2G342039
AC233950.1_FG002	GRMZM2G342243
AC233950.1_FG002	GRMZM2G342738
AC233950.1_FG002	GRMZM2G343144
AC233950.1_FG002	GRMZM2G343149
AC233950.1_FG002	GRMZM2G343157
AC233950.1_FG002	GRMZM2G343449
AC233950.1_FG002	GRMZM2G344205
AC233950.1_FG002	GRMZM2G344212
AC233950.1_FG002	GRMZM2G344376
AC233950.1_FG002	GRMZM2G344630
AC233950.1_FG002	GRMZM2G344634
AC233950.1_FG002	GRMZM2G344848
AC233950.1_FG002	GRMZM2G345081
AC233950.1_FG002	GRMZM2G345330
AC233950.1_FG002	GRMZM2G345687
AC233950.1_FG002	GRMZM2G347043
AC233950.1_FG002	GRMZM2G347056
AC233950.1_FG002	GRMZM2G347280
AC233950.1_FG002	GRMZM2G347717
AC233950.1_FG002	GRMZM2G347762
AC233950.1_FG002	GRMZM2G348257
AC233950.1_FG002	GRMZM2G348480
AC233950.1_FG002	GRMZM2G348666
AC233950.1_FG002	GRMZM2G348675
AC233950.1_FG002	GRMZM2G348863
AC233950.1_FG002	GRMZM2G348873
AC233950.1_FG002	GRMZM2G348890
AC233950.1_FG002	GRMZM2G348912
AC233950.1_FG002	GRMZM2G348914
AC233950.1_FG002	GRMZM2G349428
AC233950.1_FG002	GRMZM2G349875
AC233950.1_FG002	GRMZM2G350205
AC233950.1_FG002	GRMZM2G350225
AC233950.1_FG002	GRMZM2G350312
AC233950.1_FG002	GRMZM2G350471
AC233950.1_FG002	GRMZM2G350773
AC233950.1_FG002	GRMZM2G351027
AC233950.1_FG002	GRMZM2G351047
AC233950.1_FG002	GRMZM2G351160
AC233950.1_FG002	GRMZM2G351330
AC233950.1_FG002	GRMZM2G351577
AC233950.1_FG002	GRMZM2G351582
AC233950.1_FG002	GRMZM2G352023
AC233950.1_FG002	GRMZM2G352379
AC233950.1_FG002	GRMZM2G352619
AC233950.1_FG002	GRMZM2G352883
AC233950.1_FG002	GRMZM2G352891
AC233950.1_FG002	GRMZM2G353024
AC233950.1_FG002	GRMZM2G353026
AC233950.1_FG002	GRMZM2G353195
AC233950.1_FG002	GRMZM2G353250
AC233950.1_FG002	GRMZM2G353553
AC233950.1_FG002	GRMZM2G353856
AC233950.1_FG002	GRMZM2G353885
AC233950.1_FG002	GRMZM2G354209
AC233950.1_FG002	GRMZM2G354253
AC233950.1_FG002	GRMZM2G354319
AC233950.1_FG002	GRMZM2G354338
AC233950.1_FG002	GRMZM2G354373
AC233950.1_FG002	GRMZM2G354460
AC233950.1_FG002	GRMZM2G354558
AC233950.1_FG002	GRMZM2G354579
AC233950.1_FG002	GRMZM2G355316
AC233950.1_FG002	GRMZM2G355572
AC233950.1_FG002	GRMZM2G356034
AC233950.1_FG002	GRMZM2G356046
AC233950.1_FG002	GRMZM2G356545
AC233950.1_FG002	GRMZM2G356839
AC233950.1_FG002	GRMZM2G357595
AC233950.1_FG002	GRMZM2G357620
AC233950.1_FG002	GRMZM2G357636
AC233950.1_FG002	GRMZM2G357660
AC233950.1_FG002	GRMZM2G357734
AC233950.1_FG002	GRMZM2G358386
AC233950.1_FG002	GRMZM2G358618
AC233950.1_FG002	GRMZM2G358768
AC233950.1_FG002	GRMZM2G358830
AC233950.1_FG002	GRMZM2G358924
AC233950.1_FG002	GRMZM2G358931
AC233950.1_FG002	GRMZM2G359230
AC233950.1_FG002	GRMZM2G359298
AC233950.1_FG002	GRMZM2G359521
AC233950.1_FG002	GRMZM2G359892
AC233950.1_FG002	GRMZM2G360517
AC233950.1_FG002	GRMZM2G361388
AC233950.1_FG002	GRMZM2G362021
AC233950.1_FG002	GRMZM2G362198
AC233950.1_FG002	GRMZM2G362764
AC233950.1_FG002	GRMZM2G363429
AC233950.1_FG002	GRMZM2G363460
AC233950.1_FG002	GRMZM2G363474
AC233950.1_FG002	GRMZM2G363520
AC233950.1_FG002	GRMZM2G364060
AC233950.1_FG002	GRMZM2G364369
AC233950.1_FG002	GRMZM2G364612
AC233950.1_FG002	GRMZM2G364643
AC233950.1_FG002	GRMZM2G364839
AC233950.1_FG002	GRMZM2G364977
AC233950.1_FG002	GRMZM2G364982
AC233950.1_FG002	GRMZM2G365035
AC233950.1_FG002	GRMZM2G365152
AC233950.1_FG002	GRMZM2G365162
AC233950.1_FG002	GRMZM2G365166
AC233950.1_FG002	GRMZM2G365374
AC233950.1_FG002	GRMZM2G365613
AC233950.1_FG002	GRMZM2G365688
AC233950.1_FG002	GRMZM2G366392
AC233950.1_FG002	GRMZM2G366802
AC233950.1_FG002	GRMZM2G366873
AC233950.1_FG002	GRMZM2G367668
AC233950.1_FG002	GRMZM2G367834
AC233950.1_FG002	GRMZM2G367898
AC233950.1_FG002	GRMZM2G368398
AC233950.1_FG002	GRMZM2G368410
AC233950.1_FG002	GRMZM2G368411
AC233950.1_FG002	GRMZM2G368765
AC233950.1_FG002	GRMZM2G368886
AC233950.1_FG002	GRMZM2G368909
AC233950.1_FG002	GRMZM2G369652
AC233950.1_FG002	GRMZM2G369742
AC233950.1_FG002	GRMZM2G369987
AC233950.1_FG002	GRMZM2G370081
AC233950.1_FG002	GRMZM2G370175
AC233950.1_FG002	GRMZM2G370193
AC233950.1_FG002	GRMZM2G370405
AC233950.1_FG002	GRMZM2G370745
AC233950.1_FG002	GRMZM2G371176
AC233950.1_FG002	GRMZM2G371210
AC233950.1_FG002	GRMZM2G373124
AC233950.1_FG002	GRMZM2G373522
AC233950.1_FG002	GRMZM2G374044
AC233950.1_FG002	GRMZM2G374203
AC233950.1_FG002	GRMZM2G374213
AC233950.1_FG002	GRMZM2G374973
AC233950.1_FG002	GRMZM2G375153
AC233950.1_FG002	GRMZM2G375159
AC233950.1_FG002	GRMZM2G375197
AC233950.1_FG002	GRMZM2G375307
AC233950.1_FG002	GRMZM2G375762
AC233950.1_FG002	GRMZM2G376074
AC233950.1_FG002	GRMZM2G376661
AC233950.1_FG002	GRMZM2G376809
AC233950.1_FG002	GRMZM2G377194
AC233950.1_FG002	GRMZM2G377613
AC233950.1_FG002	GRMZM2G377615
AC233950.1_FG002	GRMZM2G377780
AC233950.1_FG002	GRMZM2G377787
AC233950.1_FG002	GRMZM2G377855
AC233950.1_FG002	GRMZM2G377904
AC233950.1_FG002	GRMZM2G378054
AC233950.1_FG002	GRMZM2G378121
AC233950.1_FG002	GRMZM2G378215
AC233950.1_FG002	GRMZM2G378490
AC233950.1_FG002	GRMZM2G378653
AC233950.1_FG002	GRMZM2G378770
AC233950.1_FG002	GRMZM2G378852
AC233950.1_FG002	GRMZM2G378907
AC233950.1_FG002	GRMZM2G379002
AC233950.1_FG002	GRMZM2G379021
AC233950.1_FG002	GRMZM2G379577
AC233950.1_FG002	GRMZM2G380377
AC233950.1_FG002	GRMZM2G380432
AC233950.1_FG002	GRMZM2G380438
AC233950.1_FG002	GRMZM2G380494
AC233950.1_FG002	GRMZM2G380518
AC233950.1_FG002	GRMZM2G380784
AC233950.1_FG002	GRMZM2G381076
AC233950.1_FG002	GRMZM2G381086
AC233950.1_FG002	GRMZM2G381168
AC233950.1_FG002	GRMZM2G381318
AC233950.1_FG002	GRMZM2G381402
AC233950.1_FG002	GRMZM2G381404
AC233950.1_FG002	GRMZM2G382341
AC233950.1_FG002	GRMZM2G382345
AC233950.1_FG002	GRMZM2G382379
AC233950.1_FG002	GRMZM2G382534
AC233950.1_FG002	GRMZM2G382537
AC233950.1_FG002	GRMZM2G382632
AC233950.1_FG002	GRMZM2G382711
AC233950.1_FG002	GRMZM2G383168
AC233950.1_FG002	GRMZM2G383338
AC233950.1_FG002	GRMZM2G383408
AC233950.1_FG002	GRMZM2G383673
AC233950.1_FG002	GRMZM2G383937
AC233950.1_FG002	GRMZM2G384780
AC233950.1_FG002	GRMZM2G385021
AC233950.1_FG002	GRMZM2G386154
AC233950.1_FG002	GRMZM2G386155
AC233950.1_FG002	GRMZM2G386273
AC233950.1_FG002	GRMZM2G386460
AC233950.1_FG002	GRMZM2G386584
AC233950.1_FG002	GRMZM2G386590
AC233950.1_FG002	GRMZM2G386597
AC233950.1_FG002	GRMZM2G386608
AC233950.1_FG002	GRMZM2G386643
AC233950.1_FG002	GRMZM2G386824
AC233950.1_FG002	GRMZM2G386995
AC233950.1_FG002	GRMZM2G387341
AC233950.1_FG002	GRMZM2G387394
AC233950.1_FG002	GRMZM2G388045
AC233950.1_FG002	GRMZM2G388297
AC233950.1_FG002	GRMZM2G389155
AC233950.1_FG002	GRMZM2G389301
AC233950.1_FG002	GRMZM2G389567
AC233950.1_FG002	GRMZM2G390560
AC233950.1_FG002	GRMZM2G391794
AC233950.1_FG002	GRMZM2G392101
AC233950.1_FG002	GRMZM2G392794
AC233950.1_FG002	GRMZM2G393062
AC233950.1_FG002	GRMZM2G393070
AC233950.1_FG002	GRMZM2G393072
AC233950.1_FG002	GRMZM2G393334
AC233950.1_FG002	GRMZM2G393337
AC233950.1_FG002	GRMZM2G393349
AC233950.1_FG002	GRMZM2G393433
AC233950.1_FG002	GRMZM2G393471
AC233950.1_FG002	GRMZM2G393742
AC233950.1_FG002	GRMZM2G393762
AC233950.1_FG002	GRMZM2G394212
AC233950.1_FG002	GRMZM2G394237
AC233950.1_FG002	GRMZM2G394321
AC233950.1_FG002	GRMZM2G394450
AC233950.1_FG002	GRMZM2G394722
AC233950.1_FG002	GRMZM2G394973
AC233950.1_FG002	GRMZM2G395392
AC233950.1_FG002	GRMZM2G395508
AC233950.1_FG002	GRMZM2G395549
AC233950.1_FG002	GRMZM2G395950
AC233950.1_FG002	GRMZM2G396029
AC233950.1_FG002	GRMZM2G396397
AC233950.1_FG002	GRMZM2G396402
AC233950.1_FG002	GRMZM2G396527
AC233950.1_FG002	GRMZM2G396553
AC233950.1_FG002	GRMZM2G396674
AC233950.1_FG002	GRMZM2G396894
AC233950.1_FG002	GRMZM2G396927
AC233950.1_FG002	GRMZM2G396951
AC233950.1_FG002	GRMZM2G397247
AC233950.1_FG002	GRMZM2G397281
AC233950.1_FG002	GRMZM2G397509
AC233950.1_FG002	GRMZM2G397616
AC233950.1_FG002	GRMZM2G397684
AC233950.1_FG002	GRMZM2G397848
AC233950.1_FG002	GRMZM2G398055
AC233950.1_FG002	GRMZM2G398500
AC233950.1_FG002	GRMZM2G398506
AC233950.1_FG002	GRMZM2G398922
AC233950.1_FG002	GRMZM2G399073
AC233950.1_FG002	GRMZM2G399218
AC233950.1_FG002	GRMZM2G399396
AC233950.1_FG002	GRMZM2G399495
AC233950.1_FG002	GRMZM2G399901
AC233950.1_FG002	GRMZM2G399921
AC233950.1_FG002	GRMZM2G399948
AC233950.1_FG002	GRMZM2G400169
AC233950.1_FG002	GRMZM2G400784
AC233950.1_FG002	GRMZM2G400965
AC233950.1_FG002	GRMZM2G401026
AC233950.1_FG002	GRMZM2G401040
AC233950.1_FG002	GRMZM2G401308
AC233950.1_FG002	GRMZM2G401521
AC233950.1_FG002	GRMZM2G402797
AC233950.1_FG002	GRMZM2G402936
AC233950.1_FG002	GRMZM2G403003
AC233950.1_FG002	GRMZM2G403076
AC233950.1_FG002	GRMZM2G403620
AC233950.1_FG002	GRMZM2G403636
AC233950.1_FG002	GRMZM2G403652
AC233950.1_FG002	GRMZM2G404126
AC233950.1_FG002	GRMZM2G404249
AC233950.1_FG002	GRMZM2G404599
AC233950.1_FG002	GRMZM2G404603
AC233950.1_FG002	GRMZM2G404608
AC233950.1_FG002	GRMZM2G404920
AC233950.1_FG002	GRMZM2G404929
AC233950.1_FG002	GRMZM2G405090
AC233950.1_FG002	GRMZM2G405094
AC233950.1_FG002	GRMZM2G405178
AC233950.1_FG002	GRMZM2G405203
AC233950.1_FG002	GRMZM2G405815
AC233950.1_FG002	GRMZM2G406376
AC233950.1_FG002	GRMZM2G406493
AC233950.1_FG002	GRMZM2G406603
AC233950.1_FG002	GRMZM2G406830
AC233950.1_FG002	GRMZM2G407044
AC233950.1_FG002	GRMZM2G407146
AC233950.1_FG002	GRMZM2G407181
AC233950.1_FG002	GRMZM2G407223
AC233950.1_FG002	GRMZM2G407790
AC233950.1_FG002	GRMZM2G407869
AC233950.1_FG002	GRMZM2G408768
AC233950.1_FG002	GRMZM2G409133
AC233950.1_FG002	GRMZM2G409265
AC233950.1_FG002	GRMZM2G410033
AC233950.1_FG002	GRMZM2G410191
AC233950.1_FG002	GRMZM2G410728
AC233950.1_FG002	GRMZM2G410916
AC233950.1_FG002	GRMZM2G410951
AC233950.1_FG002	GRMZM2G410963
AC233950.1_FG002	GRMZM2G411771
AC233950.1_FG002	GRMZM2G411940
AC233950.1_FG002	GRMZM2G411956
AC233950.1_FG002	GRMZM2G412304
AC233950.1_FG002	GRMZM2G412426
AC233950.1_FG002	GRMZM2G412430
AC233950.1_FG002	GRMZM2G412440
AC233950.1_FG002	GRMZM2G412441
AC233950.1_FG002	GRMZM2G413135
AC233950.1_FG002	GRMZM2G413544
AC233950.1_FG002	GRMZM2G413857
AC233950.1_FG002	GRMZM2G413887
AC233950.1_FG002	GRMZM2G414002
AC233950.1_FG002	GRMZM2G414047
AC233950.1_FG002	GRMZM2G414460
AC233950.1_FG002	GRMZM2G414475
AC233950.1_FG002	GRMZM2G414727
AC233950.1_FG002	GRMZM2G414844
AC233950.1_FG002	GRMZM2G415022
AC233950.1_FG002	GRMZM2G415251
AC233950.1_FG002	GRMZM2G415579
AC233950.1_FG002	GRMZM2G415901
AC233950.1_FG002	GRMZM2G416308
AC233950.1_FG002	GRMZM2G416388
AC233950.1_FG002	GRMZM2G416625
AC233950.1_FG002	GRMZM2G416750
AC233950.1_FG002	GRMZM2G416817
AC233950.1_FG002	GRMZM2G416887
AC233950.1_FG002	GRMZM2G417658
AC233950.1_FG002	GRMZM2G417954
AC233950.1_FG002	GRMZM2G417963
